year,month,source,profile,risk_mode,risk_mult,starting_equity,ending_equity,net_pnl,profit_pct,pf,win_rate,trade_count,max_dd_pct,max_daily_dd_pct,sharpe,sortino,target_5_hit,target_8_hit,target_10_hit,daily_dd_breach,total_dd_breach,verdict,computed_lot
2020,2020-03,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,10197.59,10391.02,193.43,1.9,16.8979,92.51,227,0.24,0.02,7.8949,5.6047,False,False,False,False,False,PASS_NO_TARGET,0.01
2020,2020-05,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,10391.02,10434.29,43.27,0.42,16.8979,92.51,227,0.24,0.02,7.8949,5.6047,False,False,False,False,False,PASS_NO_TARGET,0.01
2020,2020-06,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,10434.29,10473.79,39.5,0.38,16.8979,92.51,227,0.24,0.02,7.8949,5.6047,False,False,False,False,False,PASS_NO_TARGET,0.01
2020,2020-07,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,10473.79,10509.92,36.13,0.34,16.8979,92.51,227,0.24,0.02,7.8949,5.6047,False,False,False,False,False,PASS_NO_TARGET,0.01
2020,2020-08,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,10509.92,10598.78,88.86,0.85,16.8979,92.51,227,0.24,0.02,7.8949,5.6047,False,False,False,False,False,PASS_NO_TARGET,0.01
2020,2020-09,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,10598.78,10658.41,59.63,0.56,16.8979,92.51,227,0.24,0.02,7.8949,5.6047,False,False,False,False,False,PASS_NO_TARGET,0.01
2020,2020-10,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,10658.41,10688.57,30.16,0.28,16.8979,92.51,227,0.24,0.02,7.8949,5.6047,False,False,False,False,False,PASS_NO_TARGET,0.01
2020,2020-11,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,10688.57,10754.87,66.3,0.62,16.8979,92.51,227,0.24,0.02,7.8949,5.6047,False,False,False,False,False,PASS_NO_TARGET,0.01
2020,2020-12,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,10754.87,10829.94,75.07,0.7,16.8979,92.51,227,0.24,0.02,7.8949,5.6047,False,False,False,False,False,PASS_NO_TARGET,0.01
2021,2021-01,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,10829.94,10889.97,60.03,0.55,3.6988,72.25,364,0.42,0.04,6.7172,6.4681,False,False,False,False,False,PASS_NO_TARGET,0.01
2021,2021-02,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,10889.97,10981.57,91.6,0.84,3.6988,72.25,364,0.42,0.04,6.7172,6.4681,False,False,False,False,False,PASS_NO_TARGET,0.01
2021,2021-03,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,10981.57,11032.03,50.46,0.46,3.6988,72.25,364,0.42,0.04,6.7172,6.4681,False,False,False,False,False,PASS_NO_TARGET,0.01
2021,2021-04,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,11032.03,11104.2,72.17,0.65,3.6988,72.25,364,0.42,0.04,6.7172,6.4681,False,False,False,False,False,PASS_NO_TARGET,0.01
2021,2021-05,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,11104.2,11161.11,56.91,0.51,3.6988,72.25,364,0.42,0.04,6.7172,6.4681,False,False,False,False,False,PASS_NO_TARGET,0.01
2021,2021-06,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,11161.11,11218.44,57.33,0.51,3.6988,72.25,364,0.42,0.04,6.7172,6.4681,False,False,False,False,False,PASS_NO_TARGET,0.01
2021,2021-07,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,11218.44,11248.08,29.64,0.26,3.6988,72.25,364,0.42,0.04,6.7172,6.4681,False,False,False,False,False,PASS_NO_TARGET,0.01
2021,2021-08,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,11248.08,11326.86,78.78,0.7,3.6988,72.25,364,0.42,0.04,6.7172,6.4681,False,False,False,False,False,PASS_NO_TARGET,0.01
2021,2021-09,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,11326.86,11405.84,78.98,0.7,3.6988,72.25,364,0.42,0.04,6.7172,6.4681,False,False,False,False,False,PASS_NO_TARGET,0.01
2021,2021-10,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,11405.84,11458.6,52.76,0.46,3.6988,72.25,364,0.42,0.04,6.7172,6.4681,False,False,False,False,False,PASS_NO_TARGET,0.01
2021,2021-11,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,11458.6,11512.2,53.6,0.47,3.6988,72.25,364,0.42,0.04,6.7172,6.4681,False,False,False,False,False,PASS_NO_TARGET,0.01
2021,2021-12,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,11512.2,11539.13,26.93,0.23,3.6988,72.25,364,0.42,0.04,6.7172,6.4681,False,False,False,False,False,PASS_NO_TARGET,0.01
2022,2022-01,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,11539.13,11626.13,87.0,0.75,3.6132,70.26,491,0.27,0.03,7.501,7.58,False,False,False,False,False,PASS_NO_TARGET,0.01
2022,2022-02,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,11626.13,11690.44,64.31,0.55,3.6132,70.26,491,0.27,0.03,7.501,7.58,False,False,False,False,False,PASS_NO_TARGET,0.01
2022,2022-03,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,11690.44,11925.08,234.64,2.01,3.6132,70.26,491,0.27,0.03,7.501,7.58,False,False,False,False,False,PASS_NO_TARGET,0.01
2022,2022-04,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,11925.08,12008.14,83.06,0.7,3.6132,70.26,491,0.27,0.03,7.501,7.58,False,False,False,False,False,PASS_NO_TARGET,0.01
2022,2022-05,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,12008.14,12095.39,87.25,0.73,3.6132,70.26,491,0.27,0.03,7.501,7.58,False,False,False,False,False,PASS_NO_TARGET,0.01
2022,2022-06,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,12095.39,12132.18,36.79,0.3,3.6132,70.26,491,0.27,0.03,7.501,7.58,False,False,False,False,False,PASS_NO_TARGET,0.01
2022,2022-07,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,12132.18,12181.87,49.69,0.41,3.6132,70.26,491,0.27,0.03,7.501,7.58,False,False,False,False,False,PASS_NO_TARGET,0.01
2022,2022-08,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,12181.87,12297.64,115.77,0.95,3.6132,70.26,491,0.27,0.03,7.501,7.58,False,False,False,False,False,PASS_NO_TARGET,0.01
2022,2022-09,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,12297.64,12357.25,59.61,0.48,3.6132,70.26,491,0.27,0.03,7.501,7.58,False,False,False,False,False,PASS_NO_TARGET,0.01
2022,2022-10,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,12357.25,12400.73,43.48,0.35,3.6132,70.26,491,0.27,0.03,7.501,7.58,False,False,False,False,False,PASS_NO_TARGET,0.01
2022,2022-11,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,12400.73,12433.35,32.62,0.26,3.6132,70.26,491,0.27,0.03,7.501,7.58,False,False,False,False,False,PASS_NO_TARGET,0.01
2022,2022-12,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,12433.35,12484.68,51.33,0.41,3.6132,70.26,491,0.27,0.03,7.501,7.58,False,False,False,False,False,PASS_NO_TARGET,0.01
2023,2023-01,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,12484.68,12512.3,27.62,0.22,3.6107,73.57,488,0.63,0.06,6.9671,5.5879,False,False,False,False,False,PASS_NO_TARGET,0.01
2023,2023-02,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,12512.3,12550.82,38.52,0.31,3.6107,73.57,488,0.63,0.06,6.9671,5.5879,False,False,False,False,False,PASS_NO_TARGET,0.01
2023,2023-03,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,12550.82,12723.54,172.72,1.38,3.6107,73.57,488,0.63,0.06,6.9671,5.5879,False,False,False,False,False,PASS_NO_TARGET,0.01
2023,2023-04,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,12723.54,12815.92,92.38,0.73,3.6107,73.57,488,0.63,0.06,6.9671,5.5879,False,False,False,False,False,PASS_NO_TARGET,0.01
2023,2023-05,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,12815.92,12860.81,44.89,0.35,3.6107,73.57,488,0.63,0.06,6.9671,5.5879,False,False,False,False,False,PASS_NO_TARGET,0.01
2023,2023-06,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,12860.81,12885.41,24.6,0.19,3.6107,73.57,488,0.63,0.06,6.9671,5.5879,False,False,False,False,False,PASS_NO_TARGET,0.01
2023,2023-07,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,12885.41,12919.92,34.51,0.27,3.6107,73.57,488,0.63,0.06,6.9671,5.5879,False,False,False,False,False,PASS_NO_TARGET,0.01
2023,2023-08,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,12919.92,12989.08,69.16,0.54,3.6107,73.57,488,0.63,0.06,6.9671,5.5879,False,False,False,False,False,PASS_NO_TARGET,0.01
2023,2023-09,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,12989.08,13093.58,104.5,0.8,3.6107,73.57,488,0.63,0.06,6.9671,5.5879,False,False,False,False,False,PASS_NO_TARGET,0.01
2023,2023-10,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,13093.58,13226.58,133.0,1.02,3.6107,73.57,488,0.63,0.06,6.9671,5.5879,False,False,False,False,False,PASS_NO_TARGET,0.01
2023,2023-11,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,13226.58,13329.66,103.08,0.78,3.6107,73.57,488,0.63,0.06,6.9671,5.5879,False,False,False,False,False,PASS_NO_TARGET,0.01
2023,2023-12,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,13329.66,13394.12,64.46,0.48,3.6107,73.57,488,0.63,0.06,6.9671,5.5879,False,False,False,False,False,PASS_NO_TARGET,0.01
2024,2024-01,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,13394.12,13466.96,72.84,0.54,3.608,69.78,493,0.46,0.05,7.9889,6.5025,False,False,False,False,False,PASS_NO_TARGET,0.01
2024,2024-02,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,13466.96,13486.09,19.13,0.14,3.608,69.78,493,0.46,0.05,7.9889,6.5025,False,False,False,False,False,PASS_NO_TARGET,0.01
2024,2024-03,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,13486.09,13595.14,109.05,0.81,3.608,69.78,493,0.46,0.05,7.9889,6.5025,False,False,False,False,False,PASS_NO_TARGET,0.01
2024,2024-04,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,13595.14,13765.32,170.18,1.25,3.608,69.78,493,0.46,0.05,7.9889,6.5025,False,False,False,False,False,PASS_NO_TARGET,0.01
2024,2024-05,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,13765.32,13825.37,60.05,0.44,3.608,69.78,493,0.46,0.05,7.9889,6.5025,False,False,False,False,False,PASS_NO_TARGET,0.01
2024,2024-06,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,13825.37,13876.76,51.39,0.37,3.608,69.78,493,0.46,0.05,7.9889,6.5025,False,False,False,False,False,PASS_NO_TARGET,0.01
2024,2024-07,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,13876.76,14092.07,215.31,1.55,3.608,69.78,493,0.46,0.05,7.9889,6.5025,False,False,False,False,False,PASS_NO_TARGET,0.01
2024,2024-08,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,14092.07,14142.53,50.46,0.36,3.608,69.78,493,0.46,0.05,7.9889,6.5025,False,False,False,False,False,PASS_NO_TARGET,0.01
2024,2024-09,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,14142.53,14276.3,133.77,0.95,3.608,69.78,493,0.46,0.05,7.9889,6.5025,False,False,False,False,False,PASS_NO_TARGET,0.01
2024,2024-10,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,14276.3,14390.3,114.0,0.8,3.608,69.78,493,0.46,0.05,7.9889,6.5025,False,False,False,False,False,PASS_NO_TARGET,0.01
2024,2024-11,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,14390.3,14515.97,125.67,0.87,3.608,69.78,493,0.46,0.05,7.9889,6.5025,False,False,False,False,False,PASS_NO_TARGET,0.01
2024,2024-12,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,14515.97,14678.2,162.23,1.12,3.608,69.78,493,0.46,0.05,7.9889,6.5025,False,False,False,False,False,PASS_NO_TARGET,0.01
2025,2025-01,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,14678.2,14852.58,174.38,1.19,5.4764,69.65,514,0.8,0.08,11.1611,8.8561,False,False,False,False,False,PASS_NO_TARGET,0.01
2025,2025-02,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,14852.58,15025.69,173.11,1.17,5.4764,69.65,514,0.8,0.08,11.1611,8.8561,False,False,False,False,False,PASS_NO_TARGET,0.01
2025,2025-03,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,15025.69,15151.4,125.71,0.84,5.4764,69.65,514,0.8,0.08,11.1611,8.8561,False,False,False,False,False,PASS_NO_TARGET,0.02
2025,2025-04,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,15151.4,15629.39,477.99,3.15,5.4764,69.65,514,0.8,0.08,11.1611,8.8561,False,False,False,False,False,PASS_NO_TARGET,0.02
2025,2025-05,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,15629.39,15977.57,348.18,2.23,5.4764,69.65,514,0.8,0.08,11.1611,8.8561,False,False,False,False,False,PASS_NO_TARGET,0.02
2025,2025-06,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,15977.57,16173.9,196.33,1.23,5.4764,69.65,514,0.8,0.08,11.1611,8.8561,False,False,False,False,False,PASS_NO_TARGET,0.02
2025,2025-07,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,16173.9,16349.83,175.93,1.09,5.4764,69.65,514,0.8,0.08,11.1611,8.8561,False,False,False,False,False,PASS_NO_TARGET,0.02
2025,2025-08,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,16349.83,16501.49,151.66,0.93,5.4764,69.65,514,0.8,0.08,11.1611,8.8561,False,False,False,False,False,PASS_NO_TARGET,0.02
2025,2025-09,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,16501.49,16810.93,309.44,1.88,5.4764,69.65,514,0.8,0.08,11.1611,8.8561,False,False,False,False,False,PASS_NO_TARGET,0.02
2025,2025-10,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,16810.93,17609.1,798.17,4.75,5.4764,69.65,514,0.8,0.08,11.1611,8.8561,False,False,False,False,False,PASS_NO_TARGET,0.02
2025,2025-11,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,17609.1,17922.74,313.64,1.78,5.4764,69.65,514,0.8,0.08,11.1611,8.8561,False,False,False,False,False,PASS_NO_TARGET,0.02
2025,2025-12,exness,SPRINT_9_9_3_3_RETAIL_SAFE,fixed_0.01_lot,1.0,17922.74,18238.49,315.75,1.76,5.4764,69.65,514,0.8,0.08,11.1611,8.8561,False,False,False,False,False,PASS_NO_TARGET,0.02
2020,2020-01,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,10000.0,10299.48,299.48,2.99,16.8979,92.51,227,0.6,0.06,12.4829,8.8618,False,False,False,False,False,PASS_NO_TARGET,0.02
2020,2020-02,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,10299.48,10493.98,194.5,1.89,16.8979,92.51,227,0.6,0.06,12.4829,8.8618,False,False,False,False,False,PASS_NO_TARGET,0.03
2020,2020-03,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,10493.98,10977.55,483.58,4.61,16.8979,92.51,227,0.6,0.06,12.4829,8.8618,False,False,False,False,False,PASS_NO_TARGET,0.03
2020,2020-05,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,10977.55,11085.73,108.18,0.99,16.8979,92.51,227,0.6,0.06,12.4829,8.8618,False,False,False,False,False,PASS_NO_TARGET,0.03
2020,2020-06,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,11085.73,11184.48,98.75,0.89,16.8979,92.51,227,0.6,0.06,12.4829,8.8618,False,False,False,False,False,PASS_NO_TARGET,0.03
2020,2020-07,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,11184.48,11274.8,90.33,0.81,16.8979,92.51,227,0.6,0.06,12.4829,8.8618,False,False,False,False,False,PASS_NO_TARGET,0.03
2020,2020-08,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,11274.8,11496.95,222.15,1.97,16.8979,92.51,227,0.6,0.06,12.4829,8.8618,False,False,False,False,False,PASS_NO_TARGET,0.03
2020,2020-09,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,11496.95,11646.03,149.08,1.3,16.8979,92.51,227,0.6,0.06,12.4829,8.8618,False,False,False,False,False,PASS_NO_TARGET,0.03
2020,2020-10,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,11646.03,11721.43,75.4,0.65,16.8979,92.51,227,0.6,0.06,12.4829,8.8618,False,False,False,False,False,PASS_NO_TARGET,0.03
2020,2020-11,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,11721.43,11887.18,165.75,1.41,16.8979,92.51,227,0.6,0.06,12.4829,8.8618,False,False,False,False,False,PASS_NO_TARGET,0.03
2020,2020-12,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,11887.18,12074.85,187.67,1.58,16.8979,92.51,227,0.6,0.06,12.4829,8.8618,False,False,False,False,False,PASS_NO_TARGET,0.03
2021,2021-01,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,12074.85,12224.93,150.07,1.24,3.6988,72.25,364,1.05,0.11,10.6208,10.227,False,False,False,False,False,PASS_NO_TARGET,0.03
2021,2021-02,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,12224.93,12453.93,229.0,1.87,3.6988,72.25,364,1.05,0.11,10.6208,10.227,False,False,False,False,False,PASS_NO_TARGET,0.03
2021,2021-03,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,12453.93,12580.08,126.15,1.01,3.6988,72.25,364,1.05,0.11,10.6208,10.227,False,False,False,False,False,PASS_NO_TARGET,0.03
2021,2021-04,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,12580.08,12760.5,180.43,1.43,3.6988,72.25,364,1.05,0.11,10.6208,10.227,False,False,False,False,False,PASS_NO_TARGET,0.03
2021,2021-05,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,12760.5,12902.77,142.27,1.11,3.6988,72.25,364,1.05,0.11,10.6208,10.227,False,False,False,False,False,PASS_NO_TARGET,0.03
2021,2021-06,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,12902.77,13046.1,143.32,1.11,3.6988,72.25,364,1.05,0.11,10.6208,10.227,False,False,False,False,False,PASS_NO_TARGET,0.03
2021,2021-07,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,13046.1,13120.2,74.1,0.57,3.6988,72.25,364,1.05,0.11,10.6208,10.227,False,False,False,False,False,PASS_NO_TARGET,0.03
2021,2021-08,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,13120.2,13317.15,196.95,1.5,3.6988,72.25,364,1.05,0.11,10.6208,10.227,False,False,False,False,False,PASS_NO_TARGET,0.03
2021,2021-09,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,13317.15,13514.6,197.45,1.48,3.6988,72.25,364,1.05,0.11,10.6208,10.227,False,False,False,False,False,PASS_NO_TARGET,0.03
2021,2021-10,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,13514.6,13646.5,131.9,0.98,3.6988,72.25,364,1.05,0.11,10.6208,10.227,False,False,False,False,False,PASS_NO_TARGET,0.03
2021,2021-11,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,13646.5,13780.5,134.0,0.98,3.6988,72.25,364,1.05,0.11,10.6208,10.227,False,False,False,False,False,PASS_NO_TARGET,0.03
2021,2021-12,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,13780.5,13847.83,67.33,0.49,3.6988,72.25,364,1.05,0.11,10.6208,10.227,False,False,False,False,False,PASS_NO_TARGET,0.03
2022,2022-01,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,13847.83,14065.33,217.5,1.57,3.6132,70.26,491,0.68,0.07,11.8601,11.985,False,False,False,False,False,PASS_NO_TARGET,0.03
2022,2022-02,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,14065.33,14226.1,160.78,1.14,3.6132,70.26,491,0.68,0.07,11.8601,11.985,False,False,False,False,False,PASS_NO_TARGET,0.04
2022,2022-03,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,14226.1,14812.7,586.6,4.12,3.6132,70.26,491,0.68,0.07,11.8601,11.985,False,False,False,False,False,PASS_NO_TARGET,0.04
2022,2022-04,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,14812.7,15020.35,207.65,1.4,3.6132,70.26,491,0.68,0.07,11.8601,11.985,False,False,False,False,False,PASS_NO_TARGET,0.04
2022,2022-05,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,15020.35,15238.48,218.12,1.45,3.6132,70.26,491,0.68,0.07,11.8601,11.985,False,False,False,False,False,PASS_NO_TARGET,0.04
2022,2022-06,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,15238.48,15330.45,91.97,0.6,3.6132,70.26,491,0.68,0.07,11.8601,11.985,False,False,False,False,False,PASS_NO_TARGET,0.04
2022,2022-07,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,15330.45,15454.68,124.22,0.81,3.6132,70.26,491,0.68,0.07,11.8601,11.985,False,False,False,False,False,PASS_NO_TARGET,0.04
2022,2022-08,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,15454.68,15744.1,289.43,1.87,3.6132,70.26,491,0.68,0.07,11.8601,11.985,False,False,False,False,False,PASS_NO_TARGET,0.04
2022,2022-09,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,15744.1,15893.13,149.03,0.95,3.6132,70.26,491,0.68,0.07,11.8601,11.985,False,False,False,False,False,PASS_NO_TARGET,0.04
2022,2022-10,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,15893.13,16001.83,108.7,0.68,3.6132,70.26,491,0.68,0.07,11.8601,11.985,False,False,False,False,False,PASS_NO_TARGET,0.04
2022,2022-11,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,16001.83,16083.38,81.55,0.51,3.6132,70.26,491,0.68,0.07,11.8601,11.985,False,False,False,False,False,PASS_NO_TARGET,0.04
2022,2022-12,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,16083.38,16211.7,128.32,0.8,3.6132,70.26,491,0.68,0.07,11.8601,11.985,False,False,False,False,False,PASS_NO_TARGET,0.04
2023,2023-01,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,16211.7,16280.75,69.05,0.43,3.6107,73.57,488,1.57,0.16,11.016,8.8352,False,False,False,False,False,PASS_NO_TARGET,0.04
2023,2023-02,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,16280.75,16377.05,96.3,0.59,3.6107,73.57,488,1.57,0.16,11.016,8.8352,False,False,False,False,False,PASS_NO_TARGET,0.04
2023,2023-03,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,16377.05,16808.85,431.8,2.64,3.6107,73.57,488,1.57,0.16,11.016,8.8352,False,False,False,False,False,PASS_NO_TARGET,0.04
2023,2023-04,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,16808.85,17039.8,230.95,1.37,3.6107,73.57,488,1.57,0.16,11.016,8.8352,False,False,False,False,False,PASS_NO_TARGET,0.04
2023,2023-05,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,17039.8,17152.03,112.22,0.66,3.6107,73.57,488,1.57,0.16,11.016,8.8352,False,False,False,False,False,PASS_NO_TARGET,0.04
2023,2023-06,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,17152.03,17213.53,61.5,0.36,3.6107,73.57,488,1.57,0.16,11.016,8.8352,False,False,False,False,False,PASS_NO_TARGET,0.04
2023,2023-07,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,17213.53,17299.8,86.27,0.5,3.6107,73.57,488,1.57,0.16,11.016,8.8352,False,False,False,False,False,PASS_NO_TARGET,0.04
2023,2023-08,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,17299.8,17472.7,172.9,1.0,3.6107,73.57,488,1.57,0.16,11.016,8.8352,False,False,False,False,False,PASS_NO_TARGET,0.04
2023,2023-09,exness,SPRINT_9_9_3_3_RETAIL_SAFE,0.25pct_equity,2.5,17472.7,17733.95,261.25,1.5,3.6107,73.57,488,1.57,0.16,11.016,8.8352,False,False,False,False,False,PASS_NO_TARGET,0.04
