entry_timestamp,exit_timestamp,direction,entry_price,exit_price,gross_pnl_fraction,xgb_probability,meta_probability,cost_fraction,net_pnl_fraction,gross_pnl_usd,cost_usd,net_pnl_usd
2025-07-14 06:00:00+00:00,2025-07-14 07:00:00+00:00,1,3357.005,3359.7649999999994,0.0008221614206710337,0.75327665,0.6917763601735951,0.00012703836088158758,0.0006951230597894461,195.4214206323563,30.196037340238185,165.22538329211812
2025-07-14 07:00:00+00:00,2025-07-14 08:00:00+00:00,1,3359.765,3357.66,-0.0006265319151785968,0.7554382,0.7134907294059478,0.00012703836088158758,-0.0007535702760601843,-148.921797906524,30.196037340238185,-179.11783524676218
2025-07-14 08:00:00+00:00,2025-07-14 09:00:00+00:00,1,3357.66,3368.9100000000003,0.003350547702864495,0.86212265,0.8466847200147916,0.00012703836088158758,0.0032235093419829075,796.3993146940012,30.196037340238185,766.203277353763
2025-07-14 09:00:00+00:00,2025-07-14 10:00:00+00:00,-1,3368.91,3365.8399999999997,-0.0009112739728874217,0.30236137,0.6788442256016605,0.00012703836088158758,-0.0010383123337690092,-216.60278613122412,30.196037340238185,-246.7988234714623
2025-07-14 12:00:00+00:00,2025-07-14 13:00:00+00:00,-1,3370.2174999999997,3368.4149999999995,-0.0005348319507569576,0.24647897,0.7355999983470162,0.00012703836088158758,-0.0006618703116385452,-127.12542450750564,30.196037340238185,-157.32146184774382
2025-07-14 13:00:00+00:00,2025-07-14 14:00:00+00:00,-1,3372.02,3379.91,0.0023398437731685672,0.22037287,0.7647993568555731,0.00012703836088158758,0.0022128054122869797,556.1627956675105,30.196037340238185,525.9667583272724
2025-07-14 14:00:00+00:00,2025-07-14 15:00:00+00:00,-1,3364.13,3378.205,0.004183845451870117,0.17787103,0.8221932775322098,0.00012703836088158758,0.004056807090988529,994.467754572283,30.196037340238185,964.2717172320448
2025-07-14 16:00:00+00:00,2025-07-14 17:00:00+00:00,-1,3355.28,3367.4800000000005,0.0036360601797764337,0.29940078,0.6751414643101727,0.00012703836088158758,0.0035090218188948462,864.2634256137945,30.196037340238185,834.0673882735564
2025-07-14 17:00:00+00:00,2025-07-14 18:00:00+00:00,1,3343.08,3345.0950000000003,0.0006027375952715243,0.71579313,0.7368428053490337,0.00012703836088158758,0.00047569923438993677,143.26607181392083,30.196037340238185,113.07003447368265
2025-07-14 18:00:00+00:00,2025-07-14 19:00:00+00:00,1,3345.0950000000003,3347.77,0.0007996783349948887,0.7336897,0.7348530628008191,0.00012703836088158758,0.0006726399741133011,190.07736479056652,30.196037340238185,159.88132745032834
2025-07-14 20:00:00+00:00,2025-07-14 21:00:00+00:00,-1,3351.0150000000003,3353.140000000001,0.0006341362243978181,0.15696451,0.857046238120678,0.00012703836088158758,0.0005070978635162305,150.72928348439882,30.196037340238185,120.53324614416064
2025-07-15 02:00:00+00:00,2025-07-15 03:00:00+00:00,1,3345.315,3347.705,0.0007144319742684539,0.7875658,0.770533345880505,0.00012703836088158758,0.0005873936133868663,169.814963152575,30.196037340238185,139.6189258123368
2025-07-15 03:00:00+00:00,2025-07-15 04:00:00+00:00,1,3347.705,3346.55,-0.0003450124786980171,0.76022875,0.7422835260176139,0.00012703836088158758,-0.0004720508395796047,-82.00680186140059,30.196037340238185,-112.20283920163877
2025-07-15 04:00:00+00:00,2025-07-15 05:00:00+00:00,1,3346.55,3350.965,0.0013192690980263146,0.8418005,0.8382940337338635,0.00012703836088158758,0.001192230737144727,313.5800766742946,30.196037340238185,283.3840393340564
2025-07-15 05:00:00+00:00,2025-07-15 06:00:00+00:00,1,3350.965,3357.92,0.0020755215288730043,0.88700944,0.8860706384689436,0.00012703836088158758,0.0019484831679914168,493.33543940113117,30.196037340238185,463.13940206089296
2025-07-15 06:00:00+00:00,2025-07-15 07:00:00+00:00,1,3357.92,3360.215,0.0006834588078334424,0.79861933,0.8224179539445083,0.00012703836088158758,0.0005564204469518548,162.4528806782208,30.196037340238185,132.25684333798262
2025-07-15 07:00:00+00:00,2025-07-15 08:00:00+00:00,1,3360.215,3362.1549999999997,0.000577344009237385,0.7125458,0.6789743198496316,0.00012703836088158758,0.0004503056483557974,137.2302125130901,30.196037340238185,107.03417517285192
2025-07-15 09:00:00+00:00,2025-07-15 10:00:00+00:00,1,3358.1949999999997,3364.3050000000003,0.0018194297829639383,0.75579923,0.7685163638429341,0.00012703836088158758,0.0016923914220823507,432.4644090420034,30.196037340238185,402.2683717017652
2025-07-15 10:00:00+00:00,2025-07-15 11:00:00+00:00,-1,3364.3050000000003,3367.605000000001,0.000980886096831346,0.32289332,0.6537741412474803,0.00012703836088158758,0.0008538477359497584,233.1490504198771,30.196037340238185,202.95301307963894
2025-07-15 11:00:00+00:00,2025-07-15 12:00:00+00:00,-1,3361.005,3358.6150000000002,-0.000711096829668469,0.2386232,0.7667240828518934,0.00012703836088158758,-0.0008381351905500565,-169.0222250364865,30.196037340238185,-199.21826237672468
2025-07-15 12:00:00+00:00,2025-07-15 13:00:00+00:00,-1,3363.395,3365.4700000000003,0.0006169361612300288,0.16268666,0.8629112113963104,0.00012703836088158758,0.0004898978003484412,146.64096129522062,30.196037340238185,116.44492395498244
2025-07-15 13:00:00+00:00,2025-07-15 14:00:00+00:00,-1,3361.3199999999997,3367.7400000000002,0.0019099639427368038,0.23535743,0.7924491423162574,0.00012703836088158758,0.0017829255818552162,453.9836796788206,30.196037340238185,423.7876423385824
2025-07-15 14:00:00+00:00,2025-07-15 15:00:00+00:00,-1,3354.8999999999996,3360.9574999999995,0.0018055679752004207,0.10172241,0.910619760640734,0.00012703836088158758,0.0016785296143188332,429.16956438306977,30.196037340238185,398.97352704283156
2025-07-15 15:00:00+00:00,2025-07-15 16:00:00+00:00,-1,3348.8424999999997,3350.9775,0.0006375337150074283,0.30802083,0.7415526933422145,0.00012703836088158758,0.0005104953541258408,151.53684076551426,30.196037340238185,121.34080342527608
2025-07-15 16:00:00+00:00,2025-07-15 17:00:00+00:00,-1,3346.7075,3345.4625,-0.00037200741325613037,0.21578115,0.8462967522989335,0.00012703836088158758,-0.000499045774137718,-88.4232893401226,30.196037340238185,-118.61932668036079
2025-07-15 17:00:00+00:00,2025-07-15 18:00:00+00:00,-1,3347.9525,3366.9455000000003,0.005673019554488882,0.16940746,0.870577258977254,0.00012703836088158758,0.005545981193607294,1348.432938763425,30.196037340238185,1318.2369014231867
2025-07-15 18:00:00+00:00,2025-07-15 19:00:00+00:00,1,3328.9595,3329.315,0.0001067901246621114,0.6825795,0.740624477299955,0.00012703836088158758,-2.0248236219476176e-05,25.383187955892247,30.196037340238185,-4.812849384345938
2025-07-15 19:00:00+00:00,2025-07-15 20:00:00+00:00,-1,3329.315,3330.475,0.0003484200203346061,0.25628644,0.7706781164647383,0.00012703836088158758,0.00022138165945301855,82.81674819401083,30.196037340238185,52.62071085377264
2025-07-15 22:00:00+00:00,2025-07-15 23:00:00+00:00,-1,3330.425,3336.0800000000004,0.0016979814888490807,0.23175654,0.7816766152325195,0.00012703836088158758,0.0015709431279674931,403.59708740347315,30.196037340238185,373.40105006323495
2025-07-15 23:00:00+00:00,2025-07-16 00:00:00+00:00,1,3324.77,3326.6449999999995,0.0005639487844271934,0.7857518,0.8173565758460413,0.00012703836088158758,0.00043691042354560586,134.04627101902085,30.196037340238185,103.85023367878267
2025-07-16 01:00:00+00:00,2025-07-16 02:00:00+00:00,1,3326.645,3331.045,0.0013226539050605313,0.82000244,0.8215315979715716,0.00012703836088158758,0.0011956155441789438,314.38461916748673,30.196037340238185,284.1885818272485
2025-07-16 02:00:00+00:00,2025-07-16 03:00:00+00:00,-1,3331.045,3331.585,0.0001621112894001623,0.25154746,0.7615848088963558,0.00012703836088158758,3.507292851857472e-05,38.532601601843695,30.196037340238185,8.33656426160551
2025-07-16 04:00:00+00:00,2025-07-16 05:00:00+00:00,1,3330.935,3326.21,-0.0014185206255900849,0.7934515,0.7938788793992014,0.00012703836088158758,-0.0015455589864716724,-337.17139831598985,30.196037340238185,-367.36743565622805
2025-07-16 05:00:00+00:00,2025-07-16 06:00:00+00:00,1,3326.21,3334.375,0.0024547457917569737,0.78866786,0.7968755546102648,0.00012703836088158758,0.002327707430875386,583.4741181663758,30.196037340238185,553.2780808261376
2025-07-16 06:00:00+00:00,2025-07-16 07:00:00+00:00,1,3334.375,3338.2850000000003,0.0011726335520149517,0.7988502,0.8218776022338707,0.00012703836088158758,0.0010455951911333642,278.72593976605407,30.196037340238185,248.5299024258159
2025-07-16 10:00:00+00:00,2025-07-16 11:00:00+00:00,-1,3337.8450000000003,3333.6900000000005,-0.0012448151427042733,0.25393453,0.7176101900375957,0.00012703836088158758,-0.0013718535035858609,-295.8829464576324,30.196037340238185,-326.0789837978706
2025-07-16 11:00:00+00:00,2025-07-16 12:00:00+00:00,-1,3342.0,3344.01,0.0006014362657092216,0.20051083,0.8064668083168687,0.00012703836088158758,0.000474397904827634,142.95675582635172,30.196037340238185,112.76071848611355
2025-07-16 12:00:00+00:00,2025-07-16 13:00:00+00:00,-1,3339.99,3345.0799999999995,0.0015239566585527773,0.22419798,0.788852780683659,0.00012703836088158758,0.0013969182976711898,362.2327291317709,30.196037340238185,332.0366917915327
2025-07-16 14:00:00+00:00,2025-07-16 15:00:00+00:00,-1,3339.285,3343.9549999999995,0.0013985029729418343,0.23343349,0.7950265430132083,0.00012703836088158758,0.0012714646120602468,332.4133568658652,30.196037340238185,302.217319525627
2025-07-16 15:00:00+00:00,2025-07-16 16:00:00+00:00,1,3334.615,3326.8575,-0.002326355516303894,0.6867951,0.7423892878319239,0.00012703836088158758,-0.0024533938771854817,-552.956741172522,30.196037340238185,-583.1527785127602
2025-07-16 16:00:00+00:00,2025-07-16 17:00:00+00:00,1,3326.8575,3338.1000000000004,0.0033793151645359894,0.75241154,0.8098425030747105,0.00012703836088158758,0.003252276803654402,803.2371181794067,30.196037340238185,773.0410808391686
2025-07-16 17:00:00+00:00,2025-07-16 18:00:00+00:00,1,3338.1000000000004,3344.01,0.0017704682304304407,0.79607403,0.8600679818948942,0.00012703836088158758,0.0016434298695488531,420.8266261055911,30.196037340238185,390.6305887653529
2025-07-16 18:00:00+00:00,2025-07-16 19:00:00+00:00,1,3344.01,3349.0950000000003,0.0015206294239550827,0.70213634,0.7762140207086873,0.00012703836088158758,0.0013935910630734952,361.4418711621426,30.196037340238185,331.2458338219044
2025-07-16 20:00:00+00:00,2025-07-16 21:00:00+00:00,-1,3354.815,3359.3,0.0013368844481737821,0.28775537,0.7464621386791201,0.00012703836088158758,0.0012098460872921946,317.7671093715293,30.196037340238185,287.57107203129107
2025-07-16 21:00:00+00:00,2025-07-16 22:00:00+00:00,1,3350.33,3347.15,-0.0009491602319770996,0.69625676,0.762167622162306,0.00012703836088158758,-0.0010761985928586873,-225.60805734391073,30.196037340238185,-255.8040946841489
2025-07-16 22:00:00+00:00,2025-07-16 23:00:00+00:00,1,3347.15,3347.165,4.481424495428251e-06,0.69372445,0.71558144322427,0.00012703836088158758,-0.00012255693638615932,1.0651999952009963,30.196037340238185,-29.13083734503719
2025-07-17 01:00:00+00:00,2025-07-17 02:00:00+00:00,-1,3349.565,3352.67,0.0009269860414710621,0.2848857,0.7274988106789909,0.00012703836088158758,0.0007999476805894746,220.33742349864275,30.196037340238185,190.14138615840457
2025-07-17 02:00:00+00:00,2025-07-17 03:00:00+00:00,-1,3346.46,3352.1,0.001685363040347075,0.19137272,0.8397317256147997,0.00012703836088158758,0.0015583246794654874,400.5977796392806,30.196037340238185,370.4017422990424
2025-07-17 04:00:00+00:00,2025-07-17 05:00:00+00:00,-1,3344.025,3346.7150000000006,0.0008044198234164082,0.25100964,0.7937979682495524,0.00012703836088158758,0.0006773814625348207,191.20437997268118,30.196037340238185,161.008342632443
2025-07-17 05:00:00+00:00,2025-07-17 06:00:00+00:00,-1,3341.335,3341.1549999999997,-5.387068342452673e-05,0.22374538,0.8114404769231021,0.00012703836088158758,-0.00018090904430611432,-12.804645438926817,30.196037340238185,-43.000682779165004
2025-07-17 06:00:00+00:00,2025-07-17 07:00:00+00:00,-1,3341.5150000000003,3340.322500000001,-0.00035687405263756095,0.29302132,0.7151815316906309,0.00012703836088158758,-0.00048391241351914853,-84.82620638698569,30.196037340238185,-115.02224372722387
2025-07-17 07:00:00+00:00,2025-07-17 08:00:00+00:00,-1,3342.7074999999995,3345.9999999999995,0.0009849799900229271,0.18441893,0.8389921837258016,0.00012703836088158758,0.0008579416291413396,234.12213721682625,30.196037340238185,203.92609987658807
2025-07-17 08:00:00+00:00,2025-07-17 09:00:00+00:00,-1,3339.415,3343.4049999999997,0.0011948200508172186,0.11838818,0.895775009677357,0.00012703836088158758,0.001067781689935631,283.9994991982861,30.196037340238185,253.80346185804794
2025-07-17 09:00:00+00:00,2025-07-17 10:00:00+00:00,-1,3335.425,3345.0200000000004,0.002876694873966662,0.13883473,0.8845396502882046,0.00012703836088158758,0.0027496565130850745,683.7681565471058,30.196037340238185,653.5721192068677
2025-07-17 10:00:00+00:00,2025-07-17 11:00:00+00:00,1,3325.83,3328.7849999999994,0.0008885000135304352,0.6492522,0.6537339322890914,0.00012703836088158758,0.0007614616526488477,211.18959186174186,30.196037340238185,180.99355452150368
2025-07-17 12:00:00+00:00,2025-07-17 13:00:00+00:00,-1,3325.605,3325.41,-5.8635947444198485e-05,0.3170081,0.6809440611715696,0.00012703836088158758,-0.00018567430832578606,-13.937311897117532,30.196037340238185,-44.133349237355716
2025-07-17 13:00:00+00:00,2025-07-17 14:00:00+00:00,-1,3325.8,3327.3250000000003,0.00045853629201999245,0.32126087,0.6684216206833612,0.00012703836088158758,0.00033149793113840487,108.99053561149049,30.196037340238185,78.79449827125231
2025-07-17 14:00:00+00:00,2025-07-17 15:00:00+00:00,1,3324.275,3313.0950000000003,-0.003363139331132303,0.7056722,0.709453935807529,0.00012703836088158758,-0.0034901776920138903,-799.3922474956415,30.196037340238185,-829.5882848358797
2025-07-17 15:00:00+00:00,2025-07-17 16:00:00+00:00,1,3313.0950000000003,3319.0675,0.0018026950630754186,0.78010035,0.8373408599578266,0.00012703836088158758,0.001675656702193831,428.48669535673963,30.196037340238185,398.2906580165014
2025-07-17 16:00:00+00:00,2025-07-17 17:00:00+00:00,1,3319.0675,3334.1949999999997,0.004557756056482612,0.75966173,0.8032187137940773,0.00012703836088158758,0.004430717695601024,1083.3434178006041,30.196037340238185,1053.1473804603659
2025-07-17 20:00:00+00:00,2025-07-17 21:00:00+00:00,1,3337.49,3338.5600000000004,0.00032060021153626343,0.70233375,0.7003788137965523,0.00012703836088158758,0.00019356185065467585,76.20419447839691,30.196037340238185,46.00815713815873
2025-07-17 21:00:00+00:00,2025-07-17 22:00:00+00:00,-1,3338.56,3337.37,-0.0003564411003546603,0.18954872,0.8664515020910153,0.00012703836088158758,-0.00048347946123624785,-84.72329697277185,30.196037340238185,-114.91933431301004
2025-07-17 22:00:00+00:00,2025-07-17 23:00:00+00:00,1,3339.75,3338.8900000000003,-0.00025750430421428926,0.68594587,0.6553936392044104,0.00012703836088158758,-0.00038454266509587684,-61.20678455993599,30.196037340238185,-91.40282190017417
2025-07-17 23:00:00+00:00,2025-07-18 00:00:00+00:00,1,3338.8900000000003,3343.2700000000004,0.0013118132073831883,0.70543087,0.6810798981560704,0.00012703836088158758,0.0011847748465016008,311.80786904580964,30.196037340238185,281.61183170557143
2025-07-18 01:00:00+00:00,2025-07-18 02:00:00+00:00,-1,3343.27,3346.295,0.00090480278290419,0.20097391,0.8235054917671137,0.00012703836088158758,0.0007777644220226024,215.06463424534158,30.196037340238185,184.8685969051034
2025-07-18 03:00:00+00:00,2025-07-18 04:00:00+00:00,-1,3339.84,3341.9550000000004,0.0006332638689279237,0.25235212,0.7432616643243454,0.00012703836088158758,0.000506225508046336,150.52193132588468,30.196037340238185,120.3258939856465
2025-07-18 07:00:00+00:00,2025-07-18 08:00:00+00:00,1,3337.1,3333.515,-0.0010742860567558767,0.7506133,0.73615153945157,0.00012703836088158758,-0.0012013244176374643,-255.34949962188384,30.196037340238185,-285.545536962122
2025-07-18 08:00:00+00:00,2025-07-18 09:00:00+00:00,1,3333.515,3342.1,0.002575359642899473,0.85741824,0.8691012188794505,0.00012703836088158758,0.0024483212820178854,612.1430991542807,30.196037340238185,581.9470618140425
2025-07-18 09:00:00+00:00,2025-07-18 10:00:00+00:00,1,3342.1,3349.9100000000003,0.0023368540737859268,0.89604264,0.9115525863090846,0.00012703836088158758,0.0022098157129043393,555.452167211918,30.196037340238185,525.2561298716798
2025-07-18 11:00:00+00:00,2025-07-18 12:00:00+00:00,1,3347.5550000000003,3352.42,0.0014532994976930271,0.7862974,0.8042381331061267,0.00012703836088158758,0.0013262611368114396,345.43806763842144,30.196037340238185,315.24203029818324
2025-07-18 12:00:00+00:00,2025-07-18 13:00:00+00:00,1,3352.42,3351.45,-0.0002893432207182437,0.74026215,0.7573834665600403,0.00012703836088158758,-0.0004163815815998313,-68.7746491400077,30.196037340238185,-98.97068648024589
2025-07-18 13:00:00+00:00,2025-07-18 14:00:00+00:00,1,3351.45,3354.390000000001,0.0008772322427607482,0.7515549,0.7637311044735097,0.00012703836088158758,0.0007501938818791605,208.5113297640448,30.196037340238185,178.31529242380662
2025-07-18 14:00:00+00:00,2025-07-18 15:00:00+00:00,1,3354.3900000000003,3359.95,0.0016575293868630332,0.6861815,0.686444902031301,0.00012703836088158758,0.0015304910259814457,393.9819351487902,30.196037340238185,363.785897808552
2025-07-18 15:00:00+00:00,2025-07-18 16:00:00+00:00,-1,3359.95,3364.644999999999,0.0013973422223544129,0.27562526,0.7633144573762778,0.00012703836088158758,0.0012703038614728253,332.13745541501794,30.196037340238185,301.94141807477973
2025-07-18 18:00:00+00:00,2025-07-18 19:00:00+00:00,-1,3353.675,3353.6900000000005,4.472705315907898e-06,0.26811415,0.7463269244938766,0.00012703836088158758,-0.0001225656555656797,1.0631275135620193,30.196037340238185,-29.132909826676165
